0.9305622445598289,0.95361366084076,0.9306753404267194,0.9351886044202249,
0.9602778084612905,1.0,0.960330227686208,0.97757767537641,
0.9797332376007978,1.0,0.979763493026079,0.9886503799450005,
0.9665851099083218,1.0,0.9666613374496982,0.9751684173146293,
0.9538467911189752,1.0,0.9538971277358268,0.9684589140081376,
0.9765740638462443,1.0,0.9766354264292464,0.9868333274116342,
0.9721523251960716,1.0,0.9715982137934881,0.9828754460306859,
0.981371920910205,0.9906209305249792,0.981823143502959,0.9847510437606852,
0.971845244670278,0.9923594326413032,0.9716610618005443,0.9800901374609725,
0.9757052910637396,1.0,0.9760675891725058,0.986857874194364,
0.9633060863802079,1.0,0.9609223220684738,0.9778290957843753,
0.9778482271070413,1.0,0.9804018964661828,0.9892065019333469,
0.9717397547774238,1.0,0.9717525773195893,0.9836281726405608,
0.9719949188114462,1.0,0.9713539886432572,0.9830993751829384,
0.9569871865679932,1.0,0.9577771652241075,0.9760956158306278,
0.9762680879266634,1.0,0.9757820166492184,0.986987818298678,
0.9756036672926233,1.0,0.975788632228912,0.987007620335531,
0.966135535181707,1.0,0.9661806053255411,0.9810890999163778,
0.9408301115652377,1.0,0.9389420585478891,0.9615578381413562,
0.7815630177841705,0.7398137229317613,0.7677473951155058,0.7251363111328102,
0.17682149563680202,0.8136932167393897,0.16055791388720433,0.13653002503919184,
0.6748216060974301,0.6825976143733896,0.6966381829207849,0.6288869501413098,
0.625607533414342,0.6021217092311368,0.6255807927669721,0.5375756893601007,
0.8990599801170973,1.0,0.9104592314901685,0.940820724649934,
0.9597868110018843,1.0,0.9610182479739836,0.9788613706175684,
0.8078150889208082,1.0,0.8094542146755683,0.8639283732844371,
0.9423268529769226,0.9952046093250755,0.9364551518826949,0.9578377284334383,
0.8678167458301105,0.8461771914455389,0.8680688020287827,0.8482510649246754,
0.7557119187009861,0.6780184182571033,0.7361855670103096,0.6512488684308534,
