1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
1.0,1.0,1.0,1.0,
0.9972991222147198,0.9999038283619289,0.9999038175002395,0.9998557289659357,
1.0,0.9998897584591377,0.9998897463015738,0.9998346224919196,
1.0,0.999894082272325,0.9998940710499437,0.9998411093806601,
1.0,0.999898079676556,0.9998980692854508,0.9998471065260846,
1.0,0.9999017862927783,0.999901776643887,0.9998526673781731,
1.0,0.999905232740275,0.9999052237568142,0.999857837881194,
