,0,1,2,3
0,0.02114060963618486,0.016107220552875317,0.04894906282424927,1603988510.3949199
1,0.0,4.3323936165274646e-05,0.44639381393790245,1603988477.5457861
2,0.08013765978367748,0.07570238931507951,0.05069254711270332,1603988513.236149
3,0.01032448377581121,0.02567871587853206,0.024016954004764557,1603988512.3703587
4,0.9999999999999999,1.0,0.0,1603988573.3887548
5,0.0,0.0,1.0,1603988565.7210145
6,0.020377733598409543,0.010891100447783415,0.17326940223574638,1603988569.729069
7,0.06312127236580516,0.051778536171967156,0.03641233965754509,1603988573.33887
8,0.014413518886679919,0.04450062414823807,0.05825984850525856,1603988569.357888
9,0.9999999999999998,1.0,0.0,1603988633.4137478
10,0.0,0.008627734422055746,1.0,1603988591.8919437
11,0.027972027972027972,0.020888884547890438,0.03303349018096924,1603988631.5801797
12,0.001613770844540075,0.0006869630049259481,0.5025205016136169,1603988578.8264725
13,0.8552985476062398,0.29201136907494407,0.47884735465049744,1603988633.434891
14,0.0005379236148466914,0.0,0.8171228468418121,1603988582.0552475
15,0.03604088219472835,0.19840533421889703,0.7695246338844299,1603988632.82526
16,1.0,0.32400497822773894,0.0,1603988693.472504
17,0.13665594855305466,0.4289160378177638,1.0,1603988688.8284004
18,0.0,0.0,0.23370489478111267,1603988681.7759821
19,0.6039657020364416,0.06764421440711883,0.0005593076348304749,1603988693.098193
20,0.34887459807073956,1.0,0.03240814059972763,1603988686.3942606
21,0.9999999999999999,0.18657281408241466,0.0,1603988753.6257036
22,0.6558682952734997,1.0000000000000002,1.0,1603988753.607261
23,0.012214551248008498,0.0,0.01736527681350708,1603988747.192321
24,0.02973977695167286,0.0006730986303932025,0.03442130982875824,1603988752.581933
25,0.0,0.004671185362427873,0.10472500324249268,1603988731.0347693
26,1.0,1.0,0.004190027713775635,1603988813.661051
27,0.07396149949341439,0.5228261840644264,0.0,1603988792.2924623
28,0.011144883485309018,0.0,1.0,1603988812.9812195
29,0.04711246200607903,0.02742077520962822,0.17348289489746094,1603988813.4813838
30,0.0,0.019645067834033157,0.2681007385253906,1603988807.065719
31,1.0,1.0000000000000002,0.0,1603988873.6992216
32,0.0,0.0,0.36147911846637726,1603988855.6730342
33,0.01539250897896357,0.01347356709939909,0.014756768941879272,1603988867.2272427
34,0.037455105182144684,0.01041403890063972,1.0,1603988840.5925372
35,0.465366854797332,0.20252718322886953,0.0381179004907608,1603988873.7154984
36,0.11493073370959465,0.8318585501846714,0.20662763714790344,1603988864.7264168
37,1.0,1.0,0.0,1603988933.7482896
38,0.0,0.0,1.0,1603988918.7633514
39,0.03541226215644821,0.028932494255773204,0.12278628349304199,1603988933.4505255
