,0,1,2,3
0,0.9897815362931642,0.6886700258705554,0.0,1604328343.7556179
1,1.0,0.6957470164713824,6.258860230445862e-05,1604328343.7567177
2,0.9964763918252291,0.6933617235307308,3.886595368385315e-05,1604328343.7662888
3,0.9164904862579282,0.6368201448961472,0.0005098208785057068,1604328337.3293588
4,0.002818886539816772,0.00010709673656163058,0.6327777430415154,1604328341.953745
5,0.0,0.0,0.7495982982218266,1604328321.5851483
6,0.002818886539816772,0.00010709673656163058,0.07371115684509277,1604328313.661839
7,0.0,4.781104310787147e-07,0.4705619290471077,1604328307.5074625
8,0.7670894996476392,0.7463908638833946,0.00035855919122695923,1604328340.4792688
9,0.9645651173492867,0.10612117869125395,0.0003192722797393799,1604328401.5900018
10,0.009664058904739991,0.0087688946353658,0.0432589054107666,1604328384.974568
11,0.07823285780027611,0.010431584593819107,0.03704255819320679,1604328402.9632134
12,0.9641049240681087,0.9962046263075063,0.0005782246589660645,1604328403.8179536
13,0.08421537045559135,0.008928300330450537,0.018410861492156982,1604328401.7825186
14,0.9677864703175334,1.0,0.0002006739377975464,1604328403.8220165
15,0.994937873907041,0.7014853194945575,0.0,1604328403.8139539
16,1.0000000000000002,0.7046481309049689,1.6085803508758545e-05,1604328403.806012
17,0.7533364012885412,0.5296836176489937,0.000920124351978302,1604328388.621987
18,0.0004601932811780945,3.542348779660846e-05,1.0,1604328379.1482682
19,0.0023009664058904742,0.00012651245641645878,0.11019431054592133,1604328385.925217
20,0.003681546249424758,0.00014643816830205104,0.19747505336999893,1604328401.2445402
21,0.0,4.7442171156172e-06,0.4204941764473915,1604328358.7971442
22,0.0004601932811780945,0.0,0.7231134846806526,1604328369.3878326
23,0.0975609756097561,0.050560386925696706,0.10754498839378357,1604328403.4956224
24,0.023467432950191568,0.021758056589201717,1.0,1604328449.4882941
25,0.35584291187739464,0.044703618364364,0.0275987908244133,1604328463.8656864
26,0.9999999999999999,1.0,0.0002145916223526001,1604328463.8643124
27,0.0675287356321839,0.008717519930045381,0.07124078273773193,1604328461.815352
28,0.9803639846743295,0.9803731338520358,0.0004047304391860962,1604328463.8962421
29,0.8093869731800767,0.5503979626355531,9.603798389434814e-05,1604328450.8317811
30,0.9530651340996169,0.6487579225520671,0.0,1604328458.773262
31,0.004310344827586207,0.00019594952544471606,0.4644226208329201,1604328449.6154969
32,0.0019157088122605363,7.37204240679632e-05,0.6260054036974907,1604328430.5354867
33,0.0009578544061302683,4.81895412738634e-05,0.7863061875104904,1604328437.1362615
34,0.0,0.0,0.6682976633310318,1604328432.0217264
35,0.6901340996168582,0.6451724291996707,0.0638628900051117,1604328463.8802776
36,0.04420432220039292,0.039011147257696055,0.28365037590265274,1604328523.388781
37,0.16846758349705304,0.02238975473414805,0.00012315809726715088,1604328519.8803403
38,0.9999999999999999,1.0,0.0,1604328523.9478333
39,0.5658153241650293,0.02447978373141851,0.023184888064861298,1604328523.9438388
40,0.9666011787819252,0.9661474867941324,0.0005912557244300842,1604328523.9660175
41,0.006876227897838899,0.0002664083313150884,0.2413339465856552,1604328500.2162519
42,0.0019646365422396855,9.425749314342193e-05,0.5783068314194679,1604328487.754358
43,0.0004911591355599214,2.2909807361248386e-05,1.0,1604328505.0639465
44,0.0009823182711198425,4.320135102406839e-05,0.4838081896305084,1604328513.2575107
45,0.0,0.0,0.269246369600296,1604328474.9578605
46,0.30206286836935164,0.2505285619841202,0.0003019198775291443,1604328523.7744005
47,0.01358950328022493,0.0030540712627031884,0.021162107586860657,1604328574.4082074
48,0.20899718837863168,0.045029214212589576,0.04402324557304382,1604328581.9188783
49,0.9301780693533271,0.9302417039127069,0.0004898607730865479,1604328583.9841723
50,0.4751640112464855,0.022229643686484057,0.0,1604328580.6522207
51,1.0,0.9999999999999999,0.0010533928871154785,1604328584.0179305
52,0.0060918462980318645,0.0002415790656445854,0.558709055185318,1604328562.5419993
53,0.004217432052483599,0.0001916402407051362,0.9211003333330154,1604328570.1902554
54,0.0023430178069353325,0.00010237459112587079,0.6174333095550537,1604328537.4569008
55,0.0009372071227741331,4.7129766036605157e-05,0.6902379393577576,1604328539.028978
56,0.0,0.0,1.0,1604328545.5368915
57,0.03561387066541706,0.012469100352068715,0.0386858731508255,1604328583.1905339
58,0.003915810083210965,0.00018656473013346555,0.1048363447189331,1604328620.6998367
59,0.0166421928536466,0.005071494735743454,0.08365790545940399,1604328625.1822526
60,0.9481155163974547,0.9476734856292972,0.0,1604328644.0632558
61,0.06461086637298091,0.014359613302195724,0.071253702044487,1604328639.3949418
62,1.0000000000000002,0.9999999999999999,0.0011508017778396606,1604328644.0757844
63,0.0029368575624082235,0.0001200276585474044,0.6702461838722229,1604328599.7337215
64,0.002447381302006853,0.00010698117392268653,1.0,1604328607.4481292
65,0.002447381302006853,8.838993333246356e-05,0.15251567959785461,1604328587.932546
66,0.0009789525208027412,4.305339926156897e-05,0.04991722106933594,1604328613.504799
67,0.003915810083210965,0.00014057587183133506,0.23378373682498932,1604328627.7999609
68,0.0,0.0,0.04382854700088501,1604328585.0373685
69,0.03132648066568772,0.02303161163224569,0.8713598102331161,1604328642.0439444
70,0.0,1.2276382286544403e-05,0.9722731783986092,1604328682.8591852
71,0.004605936540429888,0.0012051315277957753,0.6309319585561752,1604328670.5077055
72,1.0,1.0,0.0,1604328704.146592
73,0.08393039918116683,0.00934778308996542,0.033175207674503326,1604328703.9929774
74,0.9037871033776869,0.9038350054220687,0.00019356608390808105,1604328704.1249123
75,0.0025588536335721594,9.241387776815369e-05,0.1425863727927208,1604328650.12471
76,0.0010235414534288637,5.149260347967236e-05,0.36107295751571655,1604328658.6534681
77,0.0010235414534288637,4.77414866698949e-05,0.31084512174129486,1604328690.7123704
78,0.0,0.0,1.0,1604328683.9647324
79,0.0025588536335721594,7.365829371926642e-05,0.5390179455280304,1604328665.7386246
80,0.03172978505629478,0.013182447501415192,0.15026739984750748,1604328701.4997842
81,0.009644670050761422,0.005623336253521985,0.39590316265821457,1604328735.6107326
82,0.0020304568527918783,0.0005936213608981103,0.2499614655971527,1604328755.7737148
83,1.0000000000000002,1.0,0.0008387118577957153,1604328764.2117841
84,0.04771573604060914,0.004424931420666142,0.0293336883187294,1604328762.1078598
85,0.933502538071066,0.9335347023267928,0.0,1604328764.1878872
86,0.0,0.0,0.4584423154592514,1604328717.7593248
87,0.0005076142131979696,1.3529831587421315e-05,1.0,1604328747.461059
88,0.004568527918781726,0.00014916639325132,0.9081516265869141,1604328762.3803241
89,0.03248730964467005,0.011923164086415035,0.21524745970964432,1604328762.7231598
90,0.0,1.2903410801588552e-05,0.5325683131814003,1604328786.693164
91,0.003765465303926842,0.00023978838406285395,0.10892251878976822,1604328820.1126487
92,0.9999999999999999,1.0,0.00037930160760879517,1604328824.255815
93,0.16675632060247442,0.013564710605169967,0.04536525160074234,1604328824.280039
94,0.9026358257127487,0.902686776871353,0.0,1604328824.2695205
95,0.0,0.0,1.0,1604328806.4106438
96,0.0,0.0,0.9168431237339973,1604328802.9028711
97,0.0026896180742334583,0.00011147113220261221,0.36682046204805374,1604328779.8407824
98,0.0010758472296933832,2.8674246225752342e-05,0.07552414387464523,1604328771.502432
99,0.1167294244217321,0.06429590388392666,0.0596313551068306,1604328823.7991686
100,0.005365853658536586,0.008274183853705257,1.0,1604328881.3641553
101,0.005365853658536586,0.0007561120949127833,0.015355013310909271,1604328880.8470786
102,1.0,1.0,0.0,1604328884.3146846
103,0.9965853658536585,0.034389182159250284,0.0005067735910415649,1604328884.3200629
104,0.8990243902439025,0.8994979428636903,0.0003724023699760437,1604328884.3402817
105,0.0,0.0,0.26970890909433365,1604328853.814464
106,0.0,0.0,0.4546063728630543,1604328881.2641044
107,0.1980487804878049,0.14986491293544013,0.02749396115541458,1604328877.678414
108,0.020207253886010364,0.005888706382508833,0.9700125008821487,1604328917.8319411
109,0.005699481865284973,0.0002957293507067138,1.0,1604328928.3314793
110,1.0,1.0,0.0,1604328944.3909824
111,0.38756476683937824,0.01826171875,0.0004258006811141968,1604328943.731765
112,0.8875647668393781,0.8871828759938163,0.00212918221950531,1604328944.3985155
113,0.0,0.0,0.057723268866539,1604328885.3321214
114,0.025906735751295335,0.008735230786219081,0.022085040807724,1604328937.4599795
